[HISTORICAL]
# timestamp,action,qiDelta,srDelta,reward
170,0,0,0,0
175,0,0,0,0
180,0,0,0,0
185,0,0,0,0
190,0,0,0,0
195,0,0,0,0
200,0,0,0,0
205,0,0,0,0
210,0,0,0,0
215,0,0,0,0
220,0,0,0,0
225,0,0,0,0
230,0,0,0,0
235,0,0,0,0
240,0,0,0,0
245,0,0,0,0
250,0,0,0,0
255,0,0,0,0
260,0,0,0,0
265,0,0,0,0
270,0,0,0,0
275,0,0,0,0
280,0,0,0,0
285,0,0,0,0
290,0,0,0,0
295,0,0,0,0
300,0,0,0,0
305,0,0,0,0
310,0,0.160963,0.324595,0.372884
315,0,-0.00397297,-0.0132432,-0.0144351
320,0,-0.00397297,-0.0132432,-0.0144351
325,0,-0.00397297,-0.0132432,-0.0144351
330,0,-0.00397297,-0.0132432,-0.0144351
335,0,-0.00397297,-0.0132432,-0.0144351
340,0,-0.00397297,-0.0132432,-0.0144351
345,0,-0.00397297,-0.0132432,-0.0144351
350,0,-0.00397297,-0.0132432,-0.0144351
355,0,-0.00397297,-0.0132432,-0.0144351
360,0,-0.00397297,-0.0132432,-0.0144351
365,0,-0.00397297,-0.0132432,-0.0144351
370,0,-0.00397297,-0.0132432,-0.0144351
375,0,-0.00397297,-0.0132432,-0.0144351
380,0,-0.00397297,-0.0132432,-0.0144351
385,0,-0.00397297,-0.0132432,-0.0144351
390,0,-0.00397297,-0.0132432,-0.0144351
395,0,-0.00397297,-0.0132432,-0.0144351
400,0,-0.00397297,-0.0132432,-0.0144351
405,0,-0.00397297,-0.0132432,-0.0144351
410,0,-0.00397297,-0.0132432,-0.0144351
415,0,-0.00397297,-0.0132432,-0.0144351
420,0,-0.00397297,-0.0132432,-0.0144351
425,0,-0.00397297,-0.0132432,-0.0144351
430,0,-0.00397297,-0.0132432,-0.0144351
435,0,-0.00397297,-0.0132432,-0.0144351
440,0,-0.00397297,-0.0132432,-0.0144351
445,0,-0.00397297,-0.0132432,-0.0144351
450,0,-0.00397297,-0.0132432,-0.0144351
455,0,-0.00397297,-0.0132432,-0.0144351
460,0,0.161412,0.365904,0.414328
465,0,-0.00695222,-0.0231741,-0.0252597
470,0,-0.00695222,-0.0231741,-0.0252597
475,0,-0.00695222,-0.0231741,-0.0252597
480,0,-0.00695222,-0.0231741,-0.0252597
485,0,-0.00695222,-0.0231741,-0.0252597
490,0,-0.00695222,-0.0231741,-0.0252597
495,0,-0.00695222,-0.0231741,-0.0252597
500,0,-0.00695222,-0.0231741,-0.0252597
505,0,-0.00695222,-0.0231741,-0.0252597
510,0,-0.00695222,-0.0231741,-0.0252597
515,0,-0.00695222,-0.0231741,-0.0252597
520,0,-0.00695222,-0.0231741,-0.0252597
525,0,-0.00695222,-0.0231741,-0.0252597
530,0,-0.00695222,-0.0231741,-0.0252597
535,0,-0.00695222,-0.0231741,-0.0252597
540,0,-0.00695222,-0.0231741,-0.0252597
545,0,-0.00695222,-0.0231741,-0.0252597
550,0,-0.00695222,-0.0231741,-0.0252597
555,0,-0.00695222,-0.0231741,-0.0252597
560,0,-0.00695222,-0.0231741,-0.0252597
565,0,-0.00695222,-0.0231741,-0.0252597
570,0,-0.00695222,-0.0231741,-0.0252597
575,0,-0.00695222,-0.0231741,-0.0252597
580,0,-0.00695222,-0.0231741,-0.0252597
585,0,-0.00695222,-0.0231741,-0.0252597
590,0,-0.00695222,-0.0231741,-0.0252597
595,0,-0.00695222,-0.0231741,-0.0252597
600,0,-0.00695222,-0.0231741,-0.0252597
605,0,-0.00695222,-0.0231741,-0.0252597
610,0,0.135021,0.277126,0.317633
615,0,-0.00996552,-0.0332184,-0.036208
620,0,-0.00996552,-0.0332184,-0.036208
625,0,-0.00996552,-0.0332184,-0.036208
630,0,-0.00996552,-0.0332184,-0.036208
635,0,-0.00996552,-0.0332184,-0.036208
640,0,-0.00996552,-0.0332184,-0.036208
645,0,-0.00996552,-0.0332184,-0.036208
650,0,-0.00996552,-0.0332184,-0.036208
655,0,-0.00996552,-0.0332184,-0.036208
660,0,-0.00996552,-0.0332184,-0.036208
665,0,-0.00996552,-0.0332184,-0.036208
670,0,-0.00996552,-0.0332184,-0.036208
675,0,-0.00996552,-0.0332184,-0.036208
680,0,-0.00996552,-0.0332184,-0.036208
685,0,-0.00996552,-0.0332184,-0.036208
690,0,-0.00996552,-0.0332184,-0.036208
695,0,-0.00996552,-0.0332184,-0.036208
700,0,-0.00996552,-0.0332184,-0.036208
705,0,-0.00996552,-0.0332184,-0.036208
710,0,-0.00996552,-0.0332184,-0.036208
715,0,-0.00996552,-0.0332184,-0.036208
720,0,-0.00996552,-0.0332184,-0.036208
725,0,-0.00996552,-0.0332184,-0.036208
730,0,-0.00996552,-0.0332184,-0.036208
735,0,-0.00996552,-0.0332184,-0.036208
740,0,-0.00996552,-0.0332184,-0.036208
745,0,-0.00996552,-0.0332184,-0.036208
750,0,-0.00996552,-0.0332184,-0.036208
755,0,-0.00996552,-0.0332184,-0.036208
760,0,-0.00996552,-0.0332184,-0.036208
765,0,-0.00996552,-0.0332184,-0.036208
770,0,-0.00996552,-0.0332184,-0.036208
775,0,-0.00996552,-0.0332184,-0.036208
780,0,-0.00996552,-0.0332184,-0.036208
785,0,-0.00996552,-0.0332184,-0.036208
790,0,-0.00996552,-0.0332184,-0.036208
795,0,-0.00996552,-0.0332184,-0.036208
800,0,-0.00996552,-0.0332184,-0.036208
805,0,-0.00996552,-0.0332184,-0.036208
810,0,-0.00996552,-0.0332184,-0.036208
815,0,-0.00996552,-0.0332184,-0.036208
820,0,-0.00996552,-0.0332184,-0.036208
825,0,-0.00996552,-0.0332184,-0.036208
830,0,-0.00996552,-0.0332184,-0.036208
835,0,-0.00996552,-0.0332184,-0.036208
840,0,-0.00996552,-0.0332184,-0.036208
